FIPS,CountyFIPS,StateAbbreviation,AreaTotal,TotalPopulation,White,BlackAfricanAmerican,AmericanIndianAlaskaNative,Asian ,NativeHawaiianOtherPacificIslander,SomeOtherRace,TwoOrMoreRaces,GEOID
US37097060601,37097,NC,4.196511,5555,2956,1847,0,306,0,319,127,37097060601
US37097060602,37097,NC,3.178457,2045,1909,72,47,7,0,10,0,37097060602
US37097060603,37097,NC,9.182343,1868,1297,463,0,49,0,38,21,37097060603
US37097060701,37097,NC,19.34284,2569,2052,238,0,0,0,79,200,37097060701
US37097060702,37097,NC,28.60422,4553,3574,598,19,189,0,63,110,37097060702
US37097060703,37097,NC,14.37445,3381,2695,498,8,0,0,32,148,37097060703
US37097060801,37097,NC,52.029,3466,2845,247,66,0,0,308,0,37097060801
US37097060802,37097,NC,42.61308,3466,3045,243,0,70,0,0,108,37097060802
US37097060901,37097,NC,61.0736,3959,3809,50,4,0,0,0,96,37097060901
US37097060902,37097,NC,51.56831,4151,3861,133,0,0,0,25,132,37097060902
US37097061001,37097,NC,14.64272,3948,3293,234,0,336,0,27,58,37097061001
US37097061002,37097,NC,24.00274,4766,4140,517,0,8,0,25,76,37097061002
US37097061003,37097,NC,8.878226,4120,3070,632,124,48,0,194,52,37097061003
US37097061101,37097,NC,19.99729,3240,3005,93,0,0,0,0,142,37097061101
US37097061102,37097,NC,16.77739,3347,2651,453,0,221,0,0,22,37097061102
US37097061103,37097,NC,14.71445,3129,2632,406,0,0,0,53,38,37097061103
US37097061104,37097,NC,9.210481,2249,2049,158,5,19,0,14,4,37097061104
US37097061201,37097,NC,12.80002,4003,3626,200,0,89,0,18,70,37097061201
US37097061202,37097,NC,12.50139,4726,4053,556,17,19,0,10,71,37097061202
US37097061203,37097,NC,7.637333,4890,3608,736,22,229,0,0,295,37097061203
US37097061204,37097,NC,7.681762,4045,3843,57,0,27,0,40,78,37097061204
US37097061205,37097,NC,21.84843,3969,3820,58,10,24,0,25,32,37097061205
US37097061301,37097,NC,14.72082,3157,2718,142,5,20,0,159,113,37097061301
US37097061302,37097,NC,17.219,4772,4169,426,8,37,0,48,84,37097061302
US37097061303,37097,NC,11.88848,4671,4410,139,0,65,0,34,23,37097061303
US37097061304,37097,NC,7.69717,4960,4124,668,0,48,0,16,104,37097061304
US37097061401,37097,NC,7.500296,5190,4865,69,0,179,0,25,52,37097061401
US37097061402,37097,NC,5.197611,6078,5097,588,7,297,0,0,89,37097061402
US37097061403,37097,NC,2.889032,3280,2841,113,5,275,0,8,38,37097061403
US37097061404,37097,NC,4.818409,2692,2570,80,0,25,0,0,17,37097061404
US37097061405,37097,NC,3.489874,3762,3388,51,17,140,0,101,65,37097061405
US37097061406,37097,NC,9.936965,4909,4637,53,0,72,0,0,147,37097061406
US37097061407,37097,NC,10.19266,4660,4346,134,1,77,0,8,94,37097061407
US37097061408,37097,NC,11.40794,4320,3889,205,0,97,0,0,129,37097061408
US37097061501,37097,NC,1.953684,3863,3050,579,22,0,0,0,212,37097061501
US37097061502,37097,NC,6.115804,4102,3738,224,0,30,0,37,73,37097061502
US37097061503,37097,NC,3.121585,3739,3397,259,0,21,0,19,43,37097061503
US37097061601,37097,NC,1.715542,3613,2346,756,0,51,0,356,104,37097061601
US37097061602,37097,NC,6.318755,7994,6031,442,11,1282,0,93,135,37097061602
US37099940200,37099,NC,57.16322,6063,2263,46,2885,127,0,207,535,37099940200
US37099950200,37099,NC,36.05969,2190,2052,6,45,49,0,7,31,37099950200
US37099950300,37099,NC,31.06562,6198,5709,44,111,9,0,16,309,37099950300
US37099950400,37099,NC,14.64992,4619,4218,89,105,56,0,0,151,37099950400
US37099950500,37099,NC,56.08579,5659,5382,35,194,0,0,0,48,37099950500
US37099950600,37099,NC,46.97399,10688,9022,735,99,74,0,354,404,37099950600
US37099950700,37099,NC,133.4527,2927,2769,1,0,0,0,131,26,37099950700
US37099950800,37099,NC,51.32172,2244,1992,0,4,0,0,237,11,37099950800
US37099950900,37099,NC,68.10052,2350,2281,0,0,0,0,69,0,37099950900
US37101040100,37101,NC,61.30672,7209,5674,1144,11,8,0,112,260,37101040100
US37101040201,37101,NC,50.80703,6361,4389,1402,0,38,11,428,93,37101040201
US37101040202,37101,NC,48.78405,7060,5566,506,41,51,0,686,210,37101040202
US37101040203,37101,NC,37.7634,19761,16054,1958,181,137,58,194,1179,37101040203
US37101040301,37101,NC,12.49227,4899,2722,1644,0,20,0,464,49,37101040301
US37101040302,37101,NC,18.02317,5573,3174,1875,19,0,0,339,166,37101040302
US37101040400,37101,NC,17.65531,4422,3714,498,9,0,0,119,82,37101040400
US37101040500,37101,NC,56.05947,6673,5996,402,15,12,0,128,120,37101040500
US37101040600,37101,NC,34.55404,3821,2097,1128,0,0,0,289,307,37101040600
US37101040700,37101,NC,8.754668,3901,2586,1134,0,31,0,120,30,37101040700
US37101040800,37101,NC,2.108752,3807,2906,826,20,0,0,12,43,37101040800
US37101040901,37101,NC,28.49837,11817,9379,1940,38,65,0,53,342,37101040901
US37101040902,37101,NC,24.52289,7895,5921,1033,18,55,0,293,575,37101040902
US37101041001,37101,NC,10.85497,9273,4972,3183,353,70,0,407,288,37101041001
US37101041002,37101,NC,12.55464,8918,6291,1900,29,75,0,531,92,37101041002
US37101041101,37101,NC,17.97504,8118,6653,1143,1,0,0,85,236,37101041101
US37101041102,37101,NC,18.44337,14095,10859,2221,330,157,0,349,179,37101041102
US37101041103,37101,NC,23.368,15881,12832,2314,20,244,0,224,247,37101041103
US37101041201,37101,NC,22.32657,4153,3380,595,0,20,0,158,0,37101041201
US37101041202,37101,NC,42.22721,5241,4292,663,42,32,0,103,109,37101041202
US37101041300,37101,NC,118.1083,6502,6364,96,0,0,0,2,40,37101041300
US37101041400,37101,NC,35.67943,7159,5172,1609,54,16,0,235,73,37101041400
US37101041501,37101,NC,37.92287,7603,6754,595,0,44,0,43,167,37101041501
US37101041502,37101,NC,19.39213,8365,6938,1206,28,74,0,25,94,37101041502
US37101041503,37101,NC,35.51408,8363,7322,408,140,93,0,117,283,37101041503
US37103920100,37103,NC,148.3673,3472,1886,1330,47,0,0,93,116,37103920100
US37103920200,37103,NC,150.3627,2885,1911,944,25,0,0,2,3,37103920200
US37103920300,37103,NC,174.9667,3237,2506,649,24,8,0,2,48,37103920300
US37105030101,37105,NC,3.204375,5490,4177,1027,24,146,0,54,62,37105030101
US37105030102,37105,NC,6.113333,5486,4843,508,0,36,0,35,64,37105030102
US37105030200,37105,NC,1.416917,3304,1857,1123,20,0,0,172,132,37105030200
US37105030300,37105,NC,1.818125,3015,1064,1691,0,0,0,216,44,37105030300
US37105030401,37105,NC,14.17126,4011,2061,1679,0,0,0,102,169,37105030401
US37105030402,37105,NC,7.968345,7509,4220,2445,0,382,0,373,89,37105030402
US37105030501,37105,NC,8.847613,4736,4013,408,32,113,0,90,80,37105030501
US37105030502,37105,NC,7.052091,2038,1640,302,0,0,0,79,17,37105030502
US37105030503,37105,NC,44.37047,7292,5948,839,349,17,0,138,1,37105030503
US37105030601,37105,NC,27.92152,3141,2751,315,23,11,0,0,41,37105030601
US37105030602,37105,NC,44.34389,5058,4395,487,29,27,31,0,89,37105030602
US37105030701,37105,NC,45.77652,5007,3937,969,19,6,0,11,65,37105030701
US37105030702,37105,NC,46.19854,4394,3686,480,2,69,0,64,93,37105030702
US37107010100,37107,NC,45.93676,4085,2133,1471,0,29,0,282,170,37107010100
US37107010200,37107,NC,5.465259,2452,128,2151,0,0,0,0,173,37107010200
US37107010300,37107,NC,1.698139,1437,12,1401,13,0,0,0,11,37107010300
US37107010400,37107,NC,0.3640971,740,48,616,0,0,0,0,76,37107010400
US37107010500,37107,NC,2.1208,3475,242,3099,0,0,0,0,134,37107010500
US37107010600,37107,NC,1.75162,3649,1480,2092,8,49,0,0,20,37107010600
US37107010700,37107,NC,1.353709,2043,616,1272,60,0,0,0,95,37107010700
US37107010800,37107,NC,5.887267,5108,2723,2148,0,171,0,19,47,37107010800
US37107010900,37107,NC,30.68449,3225,1479,1561,0,0,0,45,140,37107010900
US37107011001,37107,NC,24.76118,4778,3391,1229,0,30,0,8,120,37107011001
US37107011002,37107,NC,28.4572,3777,3192,533,0,0,0,0,52,37107011002
US37107011100,37107,NC,45.88699,5847,3407,2087,0,0,12,85,256,37107011100
US37107011200,37107,NC,88.19691,7464,6242,797,13,0,0,294,118,37107011200
US37107011300,37107,NC,32.77512,4967,2846,1523,0,0,14,38,546,37107011300
US37107011400,37107,NC,86.02538,3709,3266,225,25,0,0,0,193,37107011400
US37109070100,37109,NC,3.20067,5125,4084,527,43,4,11,89,367,37109070100
US37109070201,37109,NC,4.669357,5051,3947,738,6,0,8,263,89,37109070201
US37109070202,37109,NC,4.390953,3235,2649,398,0,93,0,15,80,37109070202
US37109070300,37109,NC,8.317536,4097,3402,466,0,12,0,138,79,37109070300
US37109070400,37109,NC,19.7369,5538,5271,45,0,0,0,118,104,37109070400
US37109070500,37109,NC,46.11028,4807,4674,37,0,25,0,0,71,37109070500
US37109070600,37109,NC,33.24051,4113,3931,83,0,27,0,42,30,37109070600
US37109070700,37109,NC,28.64469,3685,3603,42,0,0,0,0,40,37109070700
US37109070800,37109,NC,22.69437,6848,5619,600,0,0,0,344,285,37109070800
US37109070901,37109,NC,10.93349,3246,3187,11,10,0,0,0,38,37109070901
US37109070902,37109,NC,32.76974,6567,5952,294,15,16,0,230,60,37109070902
US37109071001,37109,NC,22.46731,5715,4604,300,28,1,14,673,95,37109071001
US37109071002,37109,NC,17.0031,2676,2417,204,0,0,0,23,32,37109071002
US37109071101,37109,NC,18.40807,6052,5538,189,16,219,0,0,90,37109071101
US37109071102,37109,NC,13.74917,5841,5376,79,83,98,9,0,196,37109071102
US37109071201,37109,NC,4.860399,1839,1747,16,0,44,0,0,32,37109071201
US37109071202,37109,NC,5.220785,3311,3156,41,0,38,0,0,76,37109071202
US37109071203,37109,NC,8.445089,5173,4976,55,0,16,0,84,42,37109071203
US37111970100,37111,NC,125.54,5505,5106,5,0,71,0,284,39,37111970100
US37111970200,37111,NC,26.20333,4740,4479,61,36,110,0,11,43,37111970200
US37111970300,37111,NC,5.469271,3012,2561,114,66,144,0,127,0,37111970300
US37111970400,37111,NC,1.505925,3045,2678,185,0,0,0,48,134,37111970400
US37111970500,37111,NC,8.093861,4101,3201,429,5,68,0,289,109,37111970500
US37111970600,37111,NC,14.60504,3704,3511,150,0,13,0,0,30,37111970600
US37111970700,37111,NC,78.15946,4410,4088,83,25,9,0,179,26,37111970700
US37111970800,37111,NC,49.55191,4495,4406,11,3,0,0,38,37,37111970800
US37111970901,37111,NC,76.91505,7063,6533,312,20,0,0,0,198,37111970901
US37111970902,37111,NC,59.30742,5152,4874,278,0,0,0,0,0,37111970902
US37113970100,37113,NC,46.17148,2790,2691,0,31,52,0,0,16,37113970100
US37113970200,37113,NC,174.5823,3828,3587,78,22,19,0,19,103,37113970200
US37113970301,37113,NC,7.089394,3969,3466,210,21,0,0,265,7,37113970301
US37113970302,37113,NC,14.95491,4292,3772,185,37,28,0,211,59,37113970302
US37113970400,37113,NC,49.03486,4225,3987,37,41,111,0,39,10,37113970400
US37113970501,37113,NC,30.17697,1363,1309,13,0,0,0,41,0,37113970501
US37113970502,37113,NC,38.17375,2128,2077,7,0,18,0,26,0,37113970502
US37113970600,37113,NC,70.59209,5601,5236,0,88,74,0,192,11,37113970600
US37113970700,37113,NC,88.898,6617,6411,50,0,0,0,142,14,37113970700
US37115010100,37115,NC,118.4165,2553,2466,2,18,66,0,0,1,37115010100
US37115010200,37115,NC,127.0013,2175,2147,0,4,16,0,8,0,37115010200
US37115010400,37115,NC,54.00309,1474,1364,9,0,20,0,0,81,37115010400
US37115010500,37115,NC,64.43086,4250,4092,32,0,2,0,26,98,37115010500
US37115010600,37115,NC,44.19382,7781,7342,289,36,21,0,66,27,37115010600
US37115010700,37115,NC,43.43858,3266,3093,17,27,0,0,0,129,37115010700
US37117970100,37117,NC,137.2194,4508,3058,1329,26,0,0,23,72,37117970100
US37117970200,37117,NC,19.96657,3905,1931,1746,0,118,77,1,32,37117970200
US37117970300,37117,NC,19.76895,3774,1807,1892,10,7,0,0,58,37117970300
US37117970400,37117,NC,135.4063,2093,599,1400,0,0,0,66,28,37117970400
US37117970500,37117,NC,101.9753,5306,3882,1347,18,6,0,16,37,37117970500
US37117970600,37117,NC,42.37666,3263,1183,1911,0,8,0,131,30,37117970600
US37119000100,37119,NC,0.7490649,5897,4417,602,82,366,18,166,246,37119000100
US37119000300,37119,NC,0.3122733,1115,770,319,0,10,0,5,11,37119000300
US37119000400,37119,NC,0.5292696,3490,2802,465,0,124,0,9,90,37119000400
US37119000500,37119,NC,0.7954686,5438,3400,1656,2,64,0,14,302,37119000500
US37119000600,37119,NC,0.4147973,2962,1384,1230,0,160,0,68,120,37119000600
US37119000700,37119,NC,0.4904548,1001,470,487,8,33,0,3,0,37119000700
US37119000800,37119,NC,0.5202997,2975,425,2125,0,44,239,75,67,37119000800
US37119000900,37119,NC,0.4346306,1825,692,1030,6,64,0,21,12,37119000900
US37119001000,37119,NC,0.6124519,3031,2738,95,35,44,0,0,119,37119001000
US37119001100,37119,NC,0.7413251,2991,2623,222,0,20,0,53,73,37119001100
US37119001200,37119,NC,1.622685,5055,2822,1161,0,293,0,731,48,37119001200
US37119001300,37119,NC,1.009778,4084,2017,1619,0,85,0,260,103,37119001300
US37119001400,37119,NC,0.8154076,3243,2164,696,39,137,0,100,107,37119001400
US37119001504,37119,NC,1.362863,6940,1766,3680,0,259,0,984,251,37119001504
US37119001505,37119,NC,2.029519,3581,1350,984,1,111,0,1069,66,37119001505
US37119001507,37119,NC,0.8335969,5216,1191,2551,171,0,0,1181,122,37119001507
US37119001508,37119,NC,2.231361,6893,2507,3014,84,237,0,702,349,37119001508
US37119001509,37119,NC,1.397994,3699,823,2286,0,85,0,306,199,37119001509
US37119001510,37119,NC,0.7103207,3247,481,2146,0,354,0,83,183,37119001510
US37119001603,37119,NC,0.9662334,4366,2691,1076,14,171,0,306,108,37119001603
US37119001605,37119,NC,0.3903725,1738,770,489,60,68,21,272,58,37119001605
US37119001606,37119,NC,0.7580444,4569,1665,1065,0,568,0,1224,47,37119001606
US37119001607,37119,NC,0.7048442,3277,903,1541,0,33,0,733,67,37119001607
US37119001608,37119,NC,0.7776191,4442,1097,2059,0,272,0,950,64,37119001608
US37119001609,37119,NC,0.8065585,3443,1093,1520,0,279,0,386,165,37119001609
US37119001701,37119,NC,0.5836363,4434,1768,954,62,636,0,661,353,37119001701
US37119001702,37119,NC,1.427097,5881,2597,1945,0,368,0,666,305,37119001702
US37119001801,37119,NC,0.7551579,1348,815,464,2,29,0,13,25,37119001801
US37119001802,37119,NC,1.032355,2990,2013,609,12,198,0,111,47,37119001802
US37119001910,37119,NC,1.016203,5917,1515,2265,72,904,0,891,270,37119001910
US37119001911,37119,NC,1.21489,5920,2184,2488,12,341,0,738,157,37119001911
US37119001912,37119,NC,1.294129,8311,885,4540,51,1384,0,1244,207,37119001912
US37119001914,37119,NC,1.407869,3271,1515,647,0,371,0,464,274,37119001914
US37119001915,37119,NC,1.129148,7190,1904,3757,197,59,0,901,372,37119001915
US37119001916,37119,NC,1.416936,4624,1576,1707,0,368,0,940,33,37119001916
US37119001917,37119,NC,1.496927,4620,1646,1593,7,86,0,1185,103,37119001917
US37119001918,37119,NC,0.7751217,4450,1246,2430,63,0,0,698,13,37119001918
US37119001919,37119,NC,0.8414186,4354,1521,1319,83,340,0,842,249,37119001919
US37119001920,37119,NC,1.047643,5936,1716,2240,293,356,0,1196,135,37119001920
US37119001921,37119,NC,0.9936386,3017,1167,1086,22,218,22,378,124,37119001921
US37119001922,37119,NC,1.489152,4710,1261,2499,48,117,0,703,82,37119001922
US37119001923,37119,NC,0.8706036,4594,1103,1581,71,48,0,1680,111,37119001923
US37119002002,37119,NC,2.247664,6209,5019,550,0,537,16,87,0,37119002002
US37119002003,37119,NC,2.399493,6164,4107,1248,48,653,0,89,19,37119002003
US37119002004,37119,NC,1.807203,5448,3262,1829,0,48,10,82,217,37119002004
US37119002100,37119,NC,0.6133793,2786,1682,806,0,9,0,104,185,37119002100
US37119002200,37119,NC,1.679753,5149,4738,259,0,96,0,42,14,37119002200
US37119002300,37119,NC,0.7453386,3431,138,3097,5,52,0,50,89,37119002300
US37119002400,37119,NC,0.5509562,3484,2990,264,25,31,0,41,133,37119002400
US37119002500,37119,NC,0.591751,1932,1699,91,0,22,0,27,93,37119002500
US37119002600,37119,NC,0.2720553,1067,579,376,12,49,0,6,45,37119002600
US37119002701,37119,NC,0.6451779,2447,2329,71,0,44,0,0,3,37119002701
US37119002702,37119,NC,1.318786,6095,5789,138,0,71,0,10,87,37119002702
US37119002800,37119,NC,1.091092,4000,3862,54,0,27,0,0,57,37119002800
US37119002903,37119,NC,1.647052,4209,3668,340,0,83,0,9,109,37119002903
US37119002904,37119,NC,2.452676,6778,5831,432,223,232,0,1,59,37119002904
US37119002905,37119,NC,1.395318,3604,3435,14,7,62,0,11,75,37119002905
US37119002906,37119,NC,1.534789,4806,4245,143,24,120,0,12,262,37119002906
US37119003006,37119,NC,1.151825,4788,4148,342,0,247,0,0,51,37119003006
US37119003007,37119,NC,3.489444,6951,6221,516,0,129,0,31,54,37119003007
US37119003008,37119,NC,1.972162,5643,4352,640,0,280,0,195,176,37119003008
US37119003011,37119,NC,1.965164,6522,5865,231,17,320,0,9,80,37119003011
US37119003012,37119,NC,1.728867,4590,3872,419,0,177,0,70,52,37119003012
US37119003013,37119,NC,2.407948,5054,4662,25,0,367,0,0,0,37119003013
US37119003015,37119,NC,1.810327,4972,4252,255,9,317,0,17,122,37119003015
US37119003016,37119,NC,1.17278,5164,3476,340,0,1110,0,35,203,37119003016
US37119003017,37119,NC,1.322949,3929,3580,150,0,124,0,0,75,37119003017
US37119003018,37119,NC,0.7167566,2922,2236,470,1,127,0,77,11,37119003018
US37119003102,37119,NC,1.49764,4444,3175,499,59,297,0,279,135,37119003102
US37119003103,37119,NC,1.544614,4922,4107,314,0,170,0,292,39,37119003103
US37119003105,37119,NC,1.317201,3797,3655,67,0,23,0,22,30,37119003105
US37119003106,37119,NC,0.8636801,4360,3544,452,4,176,0,103,81,37119003106
US37119003108,37119,NC,0.6105874,3735,2065,1289,21,85,0,154,121,37119003108
US37119003109,37119,NC,0.3071983,4503,2394,1719,0,198,0,134,58,37119003109
US37119003201,37119,NC,0.7415741,2829,1905,471,13,75,0,352,13,37119003201
US37119003203,37119,NC,0.4350271,2579,1950,377,0,92,0,105,55,37119003203
US37119003204,37119,NC,0.8963451,3578,2921,317,13,124,0,70,133,37119003204
US37119003300,37119,NC,0.769285,3538,3092,279,0,60,0,8,99,37119003300
US37119003400,37119,NC,1.142281,5667,5172,65,5,128,0,133,164,37119003400
US37119003500,37119,NC,0.6714355,2615,2386,37,0,140,0,0,52,37119003500
US37119003600,37119,NC,1.123419,4053,1467,2193,8,46,0,248,91,37119003600
US37119003700,37119,NC,0.9845007,3876,1752,1880,0,33,0,167,44,37119003700
US37119003802,37119,NC,2.598519,3543,359,2947,0,29,0,181,27,37119003802
US37119003805,37119,NC,3.198442,3196,1347,493,3,1133,0,161,59,37119003805
